AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.7594300696855992,0.7376568989857545,0.24863476693830439,0.013203476947511509,0.7,0.6,0.78,MHD_v4,val
0.7149629134629909,0.6800211492769312,0.2492707986035267,0.014500426853399528,0.9,0.95,0.88,MHD_v4,test
