AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.7369411183055722,0.7378181511433186,0.23946347342849839,0.09529903930546449,1.0,1.0,1.0,MHD_v4,val
0.6971690314418031,0.6812688668784781,0.23991807999532944,0.06316982551541646,0.8,0.9,0.9,MHD_v4,test
