AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.7552913131780036,0.740922269847416,0.2423224717079236,0.18791183063898087,1.0,1.0,0.8600000143051147,B3_rotate,val
0.7007195174260087,0.6817342000608705,0.2678076735403086,0.21755732707420658,0.8,0.85,0.88,B3_rotate,test
0.7613392844126778,0.7556223477035613,0.21861620790608643,0.09590420241013282,0.9,0.95,0.98,MHD_v2,val
0.7102767935565174,0.6959523347971491,0.2305772439208634,0.09608336171555966,0.9,0.9,0.96,MHD_v2,test
