epoch,loss,val_AUPRC,val_AUROC
1,0.6971976161003113,0.7244153200489105,0.7460017137816568
2,0.6576734781265259,0.7254488836437742,0.7487056066468689
3,0.6252557635307312,0.7287446006231718,0.7519703766837925
4,0.5983102917671204,0.7320738931974808,0.7543901471055616
5,0.5744991898536682,0.7353509297809262,0.7567643112900814
6,0.5530415773391724,0.7378749411688879,0.7584510971292123
7,0.5331193208694458,0.7395332435820569,0.7593439697878352
8,0.5142521858215332,0.7409362659363381,0.760256791531111
9,0.49701133370399475,0.7422146842607965,0.7613148370180133
10,0.48079267144203186,0.7432023331327267,0.7621832796337056
11,0.46561288833618164,0.7440270788540951,0.7628449309184319
12,0.4510762691497803,0.7447715618513164,0.7635779851116549
13,0.4373229742050171,0.7455727075790997,0.764384005476718
14,0.4238872230052948,0.7462396270941649,0.7650225213563966
15,0.41147133708000183,0.7469021068254209,0.7656420508003625
16,0.3983559012413025,0.7474881190702832,0.766009496816188
17,0.3849797546863556,0.7475372589302274,0.7658164419739327
18,0.3710037171840668,0.7469460898300238,0.7651813920469129
19,0.3567854166030884,0.7458143769194887,0.7638175106713264
20,0.34243783354759216,0.7441290217245758,0.7612623440925785
21,0.3287334740161896,0.7426176762696465,0.7584188891446274
22,0.31494787335395813,0.7413672123455525,0.7553898794486988
23,0.3013797700405121,0.7402548416764859,0.7528529145504393
24,0.2872081398963928,0.7363159859359689,0.7491185860170665
25,0.2724815905094147,0.7297962971684784,0.7448035231489988
26,0.25705885887145996,0.7216370097017895,0.7402821517618411
27,0.24297505617141724,0.7114409040830921,0.7355767091651066
28,0.22964037954807281,0.7022508307481194,0.7307827257719122
29,0.21708114445209503,0.6939212550198807,0.7253684900556032
30,0.2046346813440323,0.6845022835283086,0.7179155551641179
31,0.19216586649417877,0.670033940673983,0.707018669615928
32,0.18036161363124847,0.651558355563402,0.6920438437067645
33,0.16892100870609283,0.6302557699341578,0.6735429025550007
34,0.1583307683467865,0.6142955829721024,0.6539642860289356
35,0.1490987241268158,0.6025482582347507,0.6348392315464565
36,0.1405985951423645,0.5912906307493176,0.6162704730262697
37,0.1332717388868332,0.5795099420392975,0.5964463262839016
