AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.7407669414878884,0.7260582310021488,0.24953976362824115,0.002530813217163086,0.6,0.75,0.84,MHD_v3,val
0.6919797271816344,0.6565544364985993,0.25079124308361483,0.02980351448059082,0.8,0.75,0.72,MHD_v3,test
