AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
"0.9633767081909722	",0.963102592,0.112650735,0.139523101,1,1,1,MHD_v2,val
"0.9631573540572387	",0.962999,0.112951502,0.140234816,1,1,1,MHD_v2,test
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
