epoch,loss,val_AUPRC,val_AUROC
1,0.7101886868476868,0.5618258333265423,0.4791772374500666
2,0.6813015937805176,0.688319664117136,0.7304116599146191
3,0.6560448408126831,0.7008956117830997,0.7351413997817982
4,0.6347007155418396,0.7060657488679237,0.7370426200890199
5,0.6160638332366943,0.7081981453620422,0.7358952543352351
6,0.5998300909996033,0.7094353088650489,0.735464119509591
7,0.5860092639923096,0.710020503902959,0.7346147996046309
8,0.5731945037841797,0.7101392988819493,0.7335019785742429
9,0.5619792938232422,0.7101398224478779,0.7323493402898372
10,0.5517372488975525,0.7099702229759806,0.731099505862425
11,0.5422778725624084,0.7095260148116631,0.7296338205667039
12,0.5337842106819153,0.7087099935353158,0.7280109558098973
13,0.5258064866065979,0.7077756960737756,0.7265006361329363
14,0.5183418989181519,0.706622549182747,0.7249673723988603
15,0.5115081071853638,0.7052995229757044,0.7234498574128403
16,0.5055660009384155,0.7038805429438613,0.7219048711621767
17,0.5004246234893799,0.7028400908649215,0.7208665300809847
18,0.4955313205718994,0.7022772795654226,0.7204735518545227
19,0.49145951867103577,0.7021475384324503,0.7206903280740954
20,0.4883185923099518,0.7024815258873243,0.7214803036478601
21,0.48587000370025635,0.7031944864269528,0.7227612742222006
22,0.48452115058898926,0.7042405680698005,0.7243888892016846
23,0.4834124743938446,0.7053842359542791,0.7261456415881133
24,0.48251932859420776,0.7064922451168517,0.7278283044634621
25,0.48213449120521545,0.7075237839415589,0.729401975633675
26,0.48183879256248474,0.7085071214577433,0.7308208141732347
27,0.48151522874832153,0.7094359673837826,0.7320040995872921
28,0.4810291826725006,0.7102563648537175,0.732998855751287
29,0.4803183674812317,0.710993318614463,0.7338284213621855
30,0.4792516827583313,0.7117005540324716,0.7344962887079395
31,0.4783148169517517,0.7122786218747743,0.7349740627886935
32,0.47703877091407776,0.7127252655311136,0.7353743274695368
33,0.4759697914123535,0.713192887894971,0.7357523578632177
34,0.47435063123703003,0.7135205777471532,0.736063684425781
35,0.4725407063961029,0.71382439454164,0.7363492798882851
36,0.470984548330307,0.7141063695706759,0.736599959581898
37,0.469026654958725,0.7143438215514815,0.7368260361796121
38,0.4672691226005554,0.7145725958308417,0.7370595721492501
39,0.46490487456321716,0.7147828014938358,0.7372962503700193
40,0.46317559480667114,0.7149954191347183,0.7375061328357997
41,0.46129775047302246,0.7151825592566952,0.737728391672728
42,0.45853668451309204,0.7153440335449859,0.7379207183213236
43,0.4571074843406677,0.7154827395321561,0.7381053351099648
44,0.454741895198822,0.7155241528736682,0.7382295144699694
45,0.452975869178772,0.7155087199139796,0.7383254122769555
46,0.4506953954696655,0.7154465453918148,0.7384045629390801
47,0.448403924703598,0.7153774216816642,0.7384445414750678
48,0.4462118446826935,0.715219054779554,0.7384809979877505
49,0.44456106424331665,0.7151219544221814,0.7385088574280377
50,0.44229963421821594,0.7150409048573136,0.7385326101574765
51,0.4398711025714874,0.7149834703594505,0.7385467868103359
52,0.4369156062602997,0.7148718054628629,0.7385558932622606
53,0.4338720142841339,0.7146086217461094,0.7385296809019736
54,0.43098077178001404,0.7143033628421531,0.7384906522812372
55,0.4272671043872833,0.7139490905207095,0.7384077604591825
56,0.4233693778514862,0.7136136780807032,0.7383001866779012
57,0.41946133971214294,0.7132824741558553,0.738161603448153
58,0.4164474606513977,0.7131237414919438,0.7380593661931439
59,0.413139283657074,0.7130972397510469,0.7379798024681778
60,0.4102649986743927,0.7132041248499441,0.7379218152972891
61,0.4066818058490753,0.7132224194561314,0.737870064147108
62,0.4033989906311035,0.7130732985665815,0.7377951491567658
63,0.3998257517814636,0.7126064863880526,0.737730671275405
64,0.3953593671321869,0.71213306641764,0.7376449044971884
