AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.7387713320373588,0.7158149707369716,0.26320400751540507,0.19544255187119758,1.0,0.95,0.96,MHD_v2,val
0.6779413069858768,0.7107129128948877,0.28255617257809423,0.2316727064722442,1.0,1.0,0.98,MHD_v2,test
