AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.7792951130367256,0.7808999464597242,0.22656108026886265,0.13754154324491455,1.0,0.95,0.98,MHD_v4,val
0.7494700396357274,0.7350105604266286,0.22726942719979532,0.10186774119147575,0.9,0.95,0.98,MHD_v4,test
