AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.7835502869122783,0.7760447871021626,0.2541831598941507,0.07217153906822205,0.9,0.9,0.94,MHD_v3,val
0.781050325209096,0.7529937616120954,0.25130270104106306,0.04338058829307556,1.0,1.0,1.0,MHD_v3,test
