AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.820391960610215,0.818830510022668,0.2438247384489227,0.19527089481909454,0.9,0.9,0.9,MHD_v3,val
0.8144116388888198,0.7956531992975482,0.23966192659681465,0.18499763823661336,0.7,0.85,0.94,MHD_v3,test
