epoch,loss,val_AUPRC,val_AUROC
1,0.6974725127220154,0.8264443634300063,0.8637343364389964
2,0.6452138423919678,0.8325130949453188,0.8678653979633711
3,0.6009962558746338,0.8338248381809108,0.8687661243027025
4,0.5619456171989441,0.8344462670211618,0.8691793932629148
5,0.5270581245422363,0.8345988898908454,0.8693072161570842
6,0.495905339717865,0.8346855367389711,0.869400073392081
7,0.46817827224731445,0.8348447645252643,0.8695559279120935
8,0.44283291697502136,0.8351043100161729,0.8697613112825863
9,0.4190519452095032,0.8354068082223669,0.869960694433506
10,0.3966585099697113,0.8357449873642089,0.8701651594820836
11,0.3750186860561371,0.8361405123361493,0.8703269118033867
12,0.3551226556301117,0.8365556731856139,0.8704215807231361
13,0.336079865694046,0.8370255516257411,0.8705128196345081
14,0.31813716888427734,0.8375880056831013,0.8705889066646098
15,0.301372230052948,0.8382506506256275,0.8706760766726009
16,0.2852570414543152,0.8389252492295158,0.8707317844725996
17,0.27025654911994934,0.8396081491124184,0.8707233517470849
18,0.25575777888298035,0.8401748756289422,0.8705663815276259
19,0.24212700128555298,0.8404405504026186,0.8701462410752206
20,0.2294461578130722,0.8402956113029507,0.8694017132321519
21,0.21746431291103363,0.8394134498041017,0.8681535932574402
22,0.2060007005929947,0.8373942211334564,0.866074128014497
23,0.19559405744075775,0.834452117267897,0.8636027068552016
24,0.18588125705718994,0.829375354949659,0.8595798116605924
25,0.17738063633441925,0.8217593436845443,0.8540447592889948
26,0.1690976768732071,0.8123620670381724,0.8478150628027247
27,0.16161148250102997,0.802701302139586,0.8425046372502606
28,0.15472663938999176,0.793235814579849,0.8384336820612178
29,0.1482263207435608,0.7860993581102504,0.8358264292996673
30,0.1422949731349945,0.780886565355903,0.8339471760211435
31,0.13645058870315552,0.7752905392639382,0.8318792369948773
32,0.1309109628200531,0.769200239323766,0.8294159955276914
33,0.12529362738132477,0.7630783530223211,0.8266117703178305
34,0.1199384406208992,0.7550743115993408,0.8230996867397105
35,0.11438072472810745,0.7450706729026645,0.8188033040328567
36,0.1092858612537384,0.7309901393836676,0.8136943315134173
37,0.10425101965665817,0.7203932224075911,0.8091067742019391
38,0.09951164573431015,0.7121874985470424,0.8048968107225546
39,0.09501920640468597,0.7094930268141226,0.8018535489862338
