epoch,loss,val_AUPRC,val_AUROC
1,0.7302287817001343,0.3701942173594349,0.30196276906547115
2,0.679656445980072,0.6030541278847193,0.602735405111966
3,0.6366653442382812,0.6756855084346116,0.7364957308558767
4,0.6009277105331421,0.6957034247369425,0.7504919911066503
5,0.5716500878334045,0.7036310798375824,0.754275473607987
6,0.5464397668838501,0.7069045927181878,0.7555693578530737
7,0.5257973074913025,0.70839655794309,0.7560516001484583
8,0.5077426433563232,0.7095558404821745,0.7564374685917796
9,0.49278968572616577,0.710570713929942,0.756863346741764
10,0.4801936447620392,0.7111081843434561,0.7572955335445488
11,0.46957042813301086,0.7114693911751169,0.7577041212768981
12,0.45953962206840515,0.7117947667147881,0.758189727670351
13,0.4514155983924866,0.7120429389344205,0.7586580659313806
14,0.4436437487602234,0.7120721563488452,0.7589401947756583
15,0.43681833148002625,0.7118736258613022,0.7591343919874781
16,0.42998674511909485,0.7114394014932057,0.7592830062518254
17,0.4234212040901184,0.7108585891610306,0.7593912455258197
18,0.4170089066028595,0.70992763941114,0.7593049223043045
19,0.4091234505176544,0.7085846229936634,0.758873520328546
20,0.4005996584892273,0.706807726250049,0.7582063892574428
21,0.39200982451438904,0.705291056466283,0.757418434550101
22,0.3825741112232208,0.7044597713558243,0.7569904548077462
23,0.3721481263637543,0.7045440134434036,0.7566602335073566
24,0.35920557379722595,0.7052623241158323,0.7562966502758933
25,0.3464910089969635,0.7057086725223498,0.7556139757539801
26,0.3339706361293793,0.7044769882242019,0.7534853892095295
27,0.3207685649394989,0.7016697352142041,0.7503388112806387
28,0.3080778121948242,0.6988385357630207,0.7472969370284346
29,0.2954198122024536,0.695147696260943,0.7437094539343112
30,0.28187239170074463,0.689515270110864,0.7387282149336983
31,0.26673635840415955,0.6803075658347925,0.7315977581270656
32,0.25265172123908997,0.6672461701476555,0.7220291072965611
33,0.239688441157341,0.6500958236516821,0.7111663387107066
34,0.22864776849746704,0.6322803204418201,0.7009550996098102
