AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.7126320017560133,0.6719882149669186,0.25081253419286065,0.04064038395881653,1.0,0.95,0.92,MHD_v3,val
0.674071877796802,0.6170480027506883,0.24976573118147266,0.013149410486221313,0.9,0.95,0.96,MHD_v3,test
