epoch,loss,val_AUPRC,val_AUROC
1,0.6874337196350098,0.7293624677815739,0.7544977431805296
2,0.6404587626457214,0.7249155781729724,0.7522647493280077
3,0.6017950773239136,0.724506201899791,0.7534437659730312
4,0.5691481232643127,0.7253285401316697,0.7544265366631382
5,0.5415619015693665,0.7261065475478079,0.755025511253243
6,0.5186557173728943,0.7270332006952432,0.7555826378217374
7,0.4982294738292694,0.727567083726205,0.7557282768667994
8,0.48043695092201233,0.7279439033844061,0.7556336502356773
9,0.4652279019355774,0.7282624636633607,0.7556315235920293
10,0.4504184126853943,0.7285154340775006,0.7556242515520984
11,0.43662014603614807,0.7285301813576108,0.7555601909178116
12,0.424367219209671,0.7287598345199849,0.7557438572348795
13,0.41155022382736206,0.728788902242428,0.7559009855623604
14,0.39863157272338867,0.7286125526657004,0.7558886041709537
15,0.38585272431373596,0.7280850391909034,0.755380408428761
16,0.3717188537120819,0.7268624788933361,0.7541169207771534
17,0.35624590516090393,0.7252077313196104,0.7523049573108729
18,0.3392944931983948,0.7227258152397791,0.7493927711489574
19,0.3209313750267029,0.7178313406433131,0.7439499601470585
20,0.30330532789230347,0.7109076779442286,0.7371960823475349
21,0.2876376509666443,0.7012317330499398,0.7294839353158626
