AUROC,AUPRC,Brier,ECE@10,Precision@10,Precision@20,Precision@50,model,split
0.5,0.5208787821303235,0.5208787821303235,0.5208787821303235,1.0,1.0,1.0,B1_rule_presence,val
0.5,0.4938892026173589,0.4938892026173589,0.4938892026173589,1.0,1.0,1.0,B1_rule_presence,test
0.2565299580069965,0.4010947486768508,0.4383492156549219,0.3961873079156807,0.6,0.5,0.56,B0_ppmi,val
0.3373247176745301,0.4269656009652463,0.4389235922878523,0.3125949399996165,0.6,0.65,0.62,B0_ppmi,test
0.7413374044488501,0.7470369718180521,0.3940265612193256,0.39477510834776286,1.0,0.95,0.96,B2_logreg,val
0.6611047579895523,0.6791684281891934,0.3810026357995946,0.3739744732883357,1.0,1.0,0.98,B2_logreg,test
0.6104710350663244,0.6268002383259383,0.4486318723519659,0.4464461905128012,1.0,0.95,0.94,B2_xgboost,val
0.5738374670482109,0.5803021180777315,0.4257985613303542,0.4195844293293896,1.0,0.95,0.9,B2_xgboost,test
0.47323019540335093,0.5579951778303611,0.2503911639455145,0.026085741937380977,0.699999988079071,0.6499999761581421,0.7400000095367432,B3_distmult,val
0.49407922759505907,0.509480389716396,0.250408325359816,0.01499605812618143,1.0,0.9,0.86,B3_distmult,test
0.7537866133691106,0.7383170578380883,0.24234119114948158,0.18716076537968496,1.0,0.949999988079071,0.9399999976158142,B3_rotate,val
0.7009164650952602,0.6819497001909001,0.26813186674409334,0.21842065770128563,1.0,0.9,0.86,B3_rotate,test
0.7753584792793324,0.7692916848377913,0.2547576555056392,0.2248291671742505,1.0,1.0,0.98,MHD_v2,val
0.7391867259757878,0.7220053473246663,0.25434208533842423,0.20119458004913407,0.9,0.95,0.98,MHD_v2,test
